Date,SP500_Close,SP500_Volume
1978-01-01,93.82047671363468,21474761.904761903
1978-02-01,90.24952298118954,20387619.04761905
1978-03-01,88.97526349519428,19400000.0
1978-04-01,88.81954539905895,22617272.727272727
1978-05-01,92.7104995727539,34780000.0
1978-06-01,97.41227306019177,35261363.63636363
1978-07-01,97.66181807084517,30285909.09090909
1978-08-01,97.19249992370605,27074500.0
1978-09-01,103.92173999288808,37606521.73913044
1978-10-01,103.85699996948242,33614500.0
1978-11-01,100.58363515680486,31015454.545454547
1978-12-01,94.70952315557571,24505238.095238097
1979-01-01,96.10749969482421,24622000.0
1979-02-01,99.70500113747336,27987727.272727273
1979-03-01,98.2294737163343,25037368.42105263
1979-04-01,100.11227278275923,29536363.636363637
1979-05-01,102.06600036621094,31032500.0
1979-06-01,99.727727023038,28351818.181818184
1979-07-01,101.72761862618583,35033809.52380952
1979-08-01,102.71142832438152,32416190.476190478
1979-09-01,107.35608639924422,35871739.13043478
1979-10-01,108.59684231406764,37575789.473684214
1979-11-01,104.47304269541864,37301304.347826086
1979-12-01,103.66381000337147,31126190.476190478
1980-01-01,107.7759994506836,35510500.0
1980-02-01,110.86818140203303,52647272.72727273
1980-03-01,115.33900108337403,47826500.0
1980-04-01,104.68619065057663,41735714.28571428
1980-05-01,102.96666753859748,32101904.76190476
1980-06-01,107.69428543817429,36424761.9047619
1980-07-01,114.54666646321614,39507619.047619045
1980-08-01,119.83272760564631,46444090.90909091
1980-09-01,123.49666631789435,45983809.52380952
1980-10-01,126.51190294538226,50367142.85714286
1980-11-01,130.22173840066662,44860434.782608695
1980-12-01,135.6544426812066,54895000.0
1981-01-01,133.48318204012784,46620454.54545455
1981-02-01,132.96571277436755,45500952.38095238
1981-03-01,128.3952656796104,42963684.21052632
1981-04-01,133.18499963933772,53387727.27272727
1981-05-01,134.42761811755952,53498571.428571425
1981-06-01,131.72700042724608,45271500.0
1981-07-01,132.2777293812145,50044090.90909091
1981-08-01,129.1277268149636,43362272.72727273
1981-09-01,129.62952314104353,43835714.28571428
1981-10-01,118.26952398390998,45673333.333333336
1981-11-01,119.79772706465288,45343636.36363637
1981-12-01,122.9194995880127,49396000.0
1982-01-01,123.79409096457742,43612272.72727273
1982-02-01,117.27650032043456,48417000.0
1982-03-01,114.49526335063733,51167894.7368421
1982-04-01,110.84217370074728,55160434.782608695
1982-05-01,116.30714343843006,54118571.428571425
1982-06-01,116.35299949645996,51323000.0
1982-07-01,109.69772720336914,50478636.36363637
1982-08-01,109.37666684105282,54532857.14285714
1982-09-01,109.65136406638406,76035000.0
1982-10-01,122.43333289736793,73716190.47619048
1982-11-01,132.66047741117933,98502857.14285715
1982-12-01,138.10095287504652,88430476.1904762
1983-01-01,139.3659113103693,76458181.81818181
1983-02-01,144.26714215959822,88457142.85714285
1983-03-01,146.79684046695107,85023684.21052632
1983-04-01,151.87652123492697,82692173.91304348
1983-05-01,157.7120002746582,89343500.0
1983-06-01,164.0971432640439,93006190.47619048
1983-07-01,166.36909138072622,89720909.0909091
1983-08-01,166.95099868774415,79508500.0
1983-09-01,162.4178247866423,74192608.69565217
1983-10-01,167.1604766845703,82848095.23809524
1983-11-01,167.65428452264695,85458095.23809524
1983-12-01,165.23095194498697,86410000.0
1984-01-01,164.37142799014137,88040952.38095239
1984-02-01,166.39285641624815,105507619.04761904
1984-03-01,157.2505012512207,96640500.0
1984-04-01,157.4386381669478,84314545.45454545
1984-05-01,157.60149917602538,85876500.0
1984-06-01,156.55090886896306,88161363.63636364
1984-07-01,153.12476094563803,86327142.85714285
1984-08-01,151.07809593563988,79152380.95238096
1984-09-01,164.4208692467731,109866086.95652173
1984-10-01,166.1126299406353,93087368.42105263
1984-11-01,164.81869440493375,91749130.43478261
1984-12-01,166.27190508161272,83680000.0
1985-01-01,164.48000106811523,89050000.0
1985-02-01,171.6127270785245,121532272.72727273
1985-03-01,180.88473751670435,115506315.78947368
1985-04-01,179.4199981689453,102528095.23809524
1985-05-01,180.61857023693267,94375238.09523809
1985-06-01,184.89908946644175,106833636.36363636
1985-07-01,188.8859992980957,105850000.0
1985-08-01,192.54454456676137,111957727.27272727
1985-09-01,188.3063638860529,87418181.81818181
1985-10-01,184.20579046952096,97903157.89473684
1985-11-01,186.18043451723844,110575652.17391305
1985-12-01,197.44550018310548,122268500.0
1986-01-01,207.25761922200522,133541904.76190476
1986-02-01,208.19408971613103,130864090.9090909
1986-03-01,219.36526168020148,152584210.52631578
1986-04-01,232.3270004272461,160730000.0
1986-05-01,237.96772835471413,147290909.0909091
1986-06-01,238.45904758998327,127630476.1904762
1986-07-01,245.29571460542223,126171428.57142857
1986-08-01,240.17999891801313,137722727.27272728
1986-09-01,245.0009511311849,128661904.76190476
1986-10-01,238.269047328404,150776190.47619048
1986-11-01,237.35608706266984,131162608.69565217
1986-12-01,245.0926328960218,154780526.31578946
1987-01-01,248.60545418479225,148221363.63636363
1987-02-01,264.51095145089283,192422857.14285713
1987-03-01,280.9342153448808,183436842.10526314
1987-04-01,292.47136480158025,180231818.1818182
1987-05-01,289.3219052269345,187223809.52380952
1987-06-01,289.1154983520508,170885000.0
1987-07-01,301.3840900767933,163409090.9090909
1987-08-01,310.0872719504616,180290909.0909091
1987-09-01,329.35809326171875,193447619.04761904
1987-10-01,318.6609511602493,177295238.0952381
1987-11-01,280.1640916304155,277022727.27272725
1987-12-01,245.0085006713867,179476500.0
1988-01-01,240.9559097290039,178488636.36363637
1988-02-01,250.47650299072265,174735000.0
1988-03-01,258.12799911499025,184662000.0
1988-04-01,265.7373922596807,176216086.95652175
1988-05-01,262.6154983520508,163038000.0
1988-06-01,256.12381126767116,153874761.9047619
1988-07-01,270.6827281605114,195759545.45454547
1988-08-01,269.0494979858398,166923500.0
1988-09-01,263.7265187139096,144672608.6956522
1988-10-01,267.9700012207031,145688095.23809522
1988-11-01,277.39571562267486,162626666.66666666
1988-12-01,271.02428763253346,134420000.0
1989-01-01,276.51475888206846,135471428.57142857
1989-02-01,285.413812546503,168200952.3809524
1989-03-01,294.0110521818462,169277894.7368421
1989-04-01,292.7131819291548,159296818.1818182
1989-05-01,302.2509963989258,161862500.0
1989-06-01,313.92999961159444,170332727.27272728
1989-07-01,323.7277277166193,180299545.45454547
1989-08-01,331.92650146484374,162451500.0
1989-09-01,346.60782656462294,171700000.0
1989-10-01,347.3295013427734,151751000.0
1989-11-01,347.3972722833807,182394090.9090909
1989-12-01,340.2190450032552,144388571.42857143
1990-01-01,348.57200012207034,160671000.0
1990-02-01,339.9718184037642,172420454.54545453
1990-03-01,330.45263511256167,155893157.89473686
1990-04-01,338.46500049937856,149240000.0
1990-05-01,338.1779983520508,140061000.0
1990-06-01,350.2500013871626,163485454.54545453
1990-07-01,360.3866664341518,153632380.95238096
1990-08-01,360.0309520903088,160644761.9047619
1990-09-01,330.7465196692425,174814347.82608697
1990-10-01,315.40684268349094,141435789.47368422
1990-11-01,307.1247850501019,159647826.08695653
1990-12-01,315.2909531366257,149989047.6190476
1991-01-01,328.74950256347654,155841500.0
1991-02-01,325.4854555996981,166374545.45454547
1991-03-01,362.2631578947368,226482631.57894737
1991-04-01,372.2789993286133,196396000.0
1991-05-01,379.6786360307173,182600000.0
1991-06-01,377.9922721169212,169986363.63636363
1991-07-01,378.2929992675781,162936500.0
1991-08-01,380.2268177379261,158253181.8181818
1991-09-01,389.4031788219105,168810000.0
1991-10-01,387.19850006103513,163049500.0
1991-11-01,386.88347990616506,177494782.60869566
1991-12-01,385.919499206543,186881000.0
1992-01-01,388.5104762486049,197871904.76190478
1992-02-01,416.0749969482422,240285454.54545453
1992-03-01,412.55579095137745,224611052.63157895
1992-04-01,407.3645449551669,184829090.9090909
1992-05-01,407.40714372907365,205516190.47619048
1992-06-01,414.814501953125,182199000.0
1992-07-01,408.2745472301136,193628636.36363637
1992-08-01,415.0513638583097,193873636.36363637
1992-09-01,417.9271429152716,173991428.57142857
1992-10-01,418.4771423339844,191611904.76190478
1992-11-01,412.5027285489169,204864090.9090909
1992-12-01,422.8439971923828,207438500.0
1993-01-01,435.6395457874645,221643181.8181818
1993-02-01,435.22899932861327,264042500.0
1993-03-01,441.70368074115953,286444736.84210527
1993-04-01,450.15521638289744,250736956.52173913
1993-05-01,443.0776207333519,278722380.95238096
1993-06-01,445.24649810791016,255432000.0
1993-07-01,448.0595439564098,252018181.8181818
1993-08-01,447.28618803478423,252787142.85714287
1993-09-01,454.1277285489169,250281818.1818182
1993-10-01,459.23523385184154,264415238.0952381
1993-11-01,463.8999968029204,282879047.61904764
1993-12-01,462.8904753185454,279838571.4285714
1994-01-01,465.94545676491475,263236818.1818182
1994-02-01,472.9928574335007,315590000.0
1994-03-01,471.5799994217722,308057894.7368421
1994-04-01,463.8078268299932,314130869.5652174
1994-05-01,447.2321070620888,301842631.57894737
1994-06-01,450.89857264927457,270284285.71428573
1994-07-01,454.825908314098,266030454.54545453
1994-08-01,451.40099945068357,249005000.0
1994-09-01,464.2430459727412,278206521.73913044
1994-10-01,466.9580920991443,292993809.52380955
1994-11-01,463.81380934942337,302128571.4285714
1994-12-01,461.0152398972284,297678095.2380952
1995-01-01,455.1866643996466,302453809.52380955
1995-02-01,465.25,326288571.4285714
1995-03-01,481.92473722759047,333163157.8947368
1995-04-01,493.1530469811481,338800000.0
1995-05-01,507.9057906301398,331948947.3684211
1995-06-01,523.8136402476918,343440454.54545456
1995-07-01,539.3540843616832,343438636.3636364
1995-08-01,557.3664978027343,365398000.0
1995-09-01,559.1100012737771,310722608.6956522
1995-10-01,578.765493774414,352641500.0
1995-11-01,582.9181823730469,365605454.54545456
1995-12-01,595.5323806036087,362007142.85714287
1996-01-01,614.5709991455078,384877000.0
1996-02-01,614.4200051047585,417638636.3636364
1996-03-01,649.5420043945312,437498000.0
1996-04-01,647.0747593470982,427819047.61904764
1996-05-01,647.1728544689361,422646666.6666667
1996-06-01,661.2304548783736,405506363.6363636
1996-07-01,668.4989929199219,396542000.0
1996-08-01,644.0704539905895,402266363.6363636
1996-09-01,662.6822787198154,335469090.90909094
1996-10-01,674.885498046875,403203500.0
1996-11-01,701.4556539784307,421898695.65217394
1996-12-01,735.6690063476562,438192500.0
1997-01-01,743.249040876116,432817619.04761904
1997-02-01,766.216816295277,528901363.6363636
1997-03-01,798.3842163085938,511364736.84210527
1997-04-01,792.1555023193359,506038000.0
1997-05-01,763.9281865900213,475221818.1818182
1997-06-01,833.0914306640625,481269047.61904764
1997-07-01,876.2861909412202,517045238.0952381
1997-08-01,925.2945445667614,543550909.0909091
1997-09-01,927.7357119605655,505052380.95238096
1997-10-01,937.0242861793155,542047619.0476191
1997-11-01,951.1595618206521,609446086.9565217
1997-12-01,938.9236899928043,535453684.2105263
1998-01-01,962.3654563210227,543585454.5454545
1998-02-01,963.3590026855469,636691500.0
1998-03-01,1023.7421136153372,613502631.5789474
1998-04-01,1076.8277310458097,623617727.2727273
1998-05-01,1112.1961960565477,650288571.4285715
1998-06-01,1108.4169982910157,573857000.0
1998-07-01,1108.389531915838,615998636.3636364
1998-08-01,1156.5772705078125,645218181.8181819
1998-09-01,1074.6204717726935,717692857.1428572
1998-10-01,1020.6400001162574,795908571.4285715
1998-11-01,1032.470009543679,818256818.1818181
1998-12-01,1144.4334838867187,672564000.0
1999-01-01,1190.0509033203125,690065909.0909091
1999-02-01,1248.7747353001644,853342105.2631578
1999-03-01,1246.5821147717927,766097894.7368422
1999-04-01,1281.663913892663,782717391.3043479
1999-05-01,1334.7566615513392,882057142.8571428
1999-06-01,1332.0740112304688,794013000.0
1999-07-01,1322.552734375,730871363.6363636
1999-08-01,1380.990001860119,730139523.8095238
1999-09-01,1327.488653009588,719025000.0
1999-10-01,1318.1719040643602,782795238.0952381
1999-11-01,1300.010009765625,896761904.7619047
1999-12-01,1391.0028483072917,875467619.0476191
2000-01-01,1428.6840931285512,892758636.3636364
2000-02-01,1425.5855041503905,1074720000.0
2000-03-01,1388.8744995117188,1045600000.0
2000-04-01,1442.212598717731,1137226086.9565217
2000-05-01,1461.3552567331415,1058234736.8421053
2000-06-01,1418.4795476740057,904468181.8181819
2000-07-01,1461.9590897993608,988104545.4545455
2000-08-01,1473.0024963378905,954455000.0
2000-09-01,1485.45825726053,885378260.8695652
2000-10-01,1468.05400390625,1041915000.0
2000-11-01,1390.144092906605,1179609090.909091
2000-12-01,1375.0376034691221,977728571.4285715
2001-01-01,1330.9294982910155,1180540000.0
2001-02-01,1335.6390555245537,1325228571.4285715
2001-03-01,1305.7515804893092,1139178947.368421
2001-04-01,1185.850008877841,1263936818.1818182
2001-05-01,1189.8369995117187,1270499500.0
2001-06-01,1270.3686356977983,1114813636.3636363
2001-07-01,1238.7104666573662,1178477619.047619
2001-08-01,1204.4495210193452,1133033809.5238094
2001-09-01,1178.5039274796195,1015617391.3043479
2001-10-01,1044.643994140625,1668352666.6666667
2001-11-01,1076.5904381793478,1302229565.2173913
2001-12-01,1129.6833321707588,1253809523.8095238
2002-01-01,1144.9300109863282,1256428500.0
2002-02-01,1140.2076241629463,1416485714.2857144
2002-03-01,1100.6689388877467,1370926315.7894738
2002-04-01,1153.7910034179688,1328160000.0
2002-05-01,1112.034540349787,1298586363.6363637
2002-06-01,1079.2672784978693,1222977272.7272727
2002-07-01,1014.0480072021485,1499075500.0
2002-08-01,903.5854575417259,1919487272.7272727
2002-09-01,912.5522738370029,1331745454.5454545
2002-10-01,867.8120056152344,1386185500.0
2002-11-01,854.6313078507134,1645926521.7391305
2002-12-01,909.9270050048829,1460048000.0
2003-01-01,899.1785743350074,1237792380.952381
2003-02-01,895.8361903599331,1464265714.2857144
2003-03-01,837.6189510947779,1328173684.2105262
2003-04-01,846.6214250837054,1432382380.952381
2003-05-01,890.0257132393973,1412838571.4285715
2003-06-01,935.9628528413318,1473909523.8095238
2003-07-01,987.9952392578125,1486638095.2380953
2003-08-01,992.5409102006392,1434236363.6363637
2003-09-01,989.5319097609747,1184831904.7619047
2003-10-01,1019.441900344122,1425719523.8095238
2003-11-01,1038.7343431555707,1404282608.6956522
2003-12-01,1049.8989450555098,1287537894.7368422
2004-01-01,1080.6359197443182,1265415000.0
2004-02-01,1132.5174987792968,1641000000.0
2004-03-01,1143.3563232421875,1472926315.7894738
2004-04-01,1123.9782449473505,1460778260.8695652
2004-05-01,1133.0785725911458,1505328571.4285715
2004-06-01,1102.7815002441407,1466320000.0
2004-07-01,1132.7571556454614,1310928571.4285715
2004-08-01,1105.846656436012,1394552380.952381
2004-09-01,1088.9349920099432,1208490909.090909
2004-10-01,1117.6562034970239,1277612857.142857
2004-11-01,1118.0680977957588,1500523809.5238094
2004-12-01,1168.9376220703125,1450489523.8095238
2005-01-01,1199.2095447887075,1413750000.0
2005-02-01,1181.4079956054688,1574940000.0
2005-03-01,1199.6268439041942,1541968947.368421
2005-04-01,1194.8977272727273,1773370454.5454545
2005-05-01,1164.4276123046875,2067822380.952381
2005-06-01,1178.2757161458333,1872475714.2857144
2005-07-01,1202.2531682794745,1833365454.5454545
2005-08-01,1222.2369995117188,1873233500.0
2005-09-01,1224.2699983016305,1827395217.3913043
2005-10-01,1225.914771670387,2132262380.952381
2005-11-01,1191.9642857142858,2371132857.142857
2005-12-01,1237.3685651506696,2147755714.285714
2006-01-01,1262.0719110398065,1988387142.857143
2006-02-01,1278.7224975585937,2460582500.0
2006-03-01,1276.6452765213817,2255786315.7894735
2006-04-01,1293.7347783627717,2213262608.695652
2006-05-01,1302.1652703536183,2279391052.631579
2006-06-01,1290.0136274857955,2468765000.0
2006-07-01,1253.1681795987215,2494239090.909091
2006-08-01,1260.2345031738282,2317411000.0
2006-09-01,1287.1495679772418,2195026956.521739
2006-10-01,1317.7430114746094,2450072000.0
2006-11-01,1363.3772638494318,2581528181.818182
2006-12-01,1388.634753999256,2635425238.095238
2007-01-01,1416.4200073242187,2378939000.0
2007-02-01,1424.160986328125,2834310000.0
2007-03-01,1444.7947484066613,2728683684.2105265
2007-04-01,1406.9518210671165,3073738636.3636365
2007-05-01,1463.6405029296875,2851623500.0
2007-06-01,1511.1368130770597,2952638636.3636365
2007-07-01,1514.4895193917412,3110609523.8095236
2007-08-01,1520.7047584170386,3349401428.571429
2007-09-01,1454.6169592815897,3973120000.0
2007-10-01,1497.1163265830592,3042615789.4736843
2007-11-01,1539.65869140625,3305329565.2173915
2007-12-01,1463.3852364676338,4106997619.047619
2008-01-01,1479.2234985351563,3241083500.0
2008-02-01,1378.7638055710565,4689301904.761905
2008-03-01,1354.872509765625,3926806500.0
2008-04-01,1316.9429931640625,4659458500.0
2008-05-01,1370.4690940163352,3908119545.4545455
2008-06-01,1403.2176164899554,3856689523.8095236
2008-07-01,1341.250964936756,4600668571.428572
2008-08-01,1257.32636607777,5680935000.0
2008-09-01,1281.4723656063989,4107905238.095238
2008-10-01,1217.0228562127977,6667015238.095238
2008-11-01,968.8008741295856,6948827391.304348
2008-12-01,883.04052734375,6087379473.684211
2009-01-01,877.5618175159801,5131112272.727273
2009-02-01,865.5755004882812,5604532000.0
2009-03-01,805.2273688065378,6552221578.947369
2009-04-01,757.1268144087358,7356529090.909091
2009-05-01,848.1518990652902,6612158095.238095
2009-06-01,902.4085021972656,6580747000.0
2009-07-01,926.1150013316761,5120597727.272727
2009-08-01,935.8213639692826,4847081363.636364
2009-09-01,1009.7247576032366,5526631904.761905
2009-10-01,1044.5523826962426,5347404285.714286
2009-11-01,1067.6636297052557,5155045000.0
2009-12-01,1088.0690063476563,4249076500.0
2010-01-01,1110.377724387429,4068878636.3636365
2010-02-01,1123.5815815172698,4786714736.842105
2010-03-01,1089.1599892064144,4450596842.105263
2010-04-01,1152.0486901324728,4507980434.782609
2010-05-01,1197.316185360863,5559138571.428572
2010-06-01,1125.0620056152343,6383139000.0
2010-07-01,1083.3608953302557,5004852272.727273
2010-08-01,1079.8033360072545,4513243333.333333
2010-09-01,1087.2822709517045,3897193181.818182
2010-10-01,1122.0819033668154,3789973809.5238094
2010-11-01,1171.5838099888392,4263631904.7619047
2010-12-01,1198.8885614304315,4150050952.3809524
2011-01-01,1241.5254516601562,3681115000.0
2011-02-01,1282.6184997558594,4608247000.0
2011-03-01,1321.1178877981085,3117034736.8421054
2011-04-01,1304.4865138841712,3891636521.7391305
2011-05-01,1331.5050109863282,3868240500.0
2011-06-01,1338.3104654947917,3890903809.5238094
2011-07-01,1287.2886408025568,3914669545.4545455
2011-08-01,1325.184503173828,4055108500.0
2011-09-01,1185.3056534476902,4713876956.521739
2011-10-01,1173.8790573846727,4894610476.190476
2011-11-01,1207.2161865234375,4669698571.428572
2011-12-01,1226.414771670387,4013097619.047619
2012-01-01,1243.3228469122023,3559163333.3333335
2012-02-01,1300.5780151367187,3978378000.0
2012-03-01,1352.4875,3919285500.0
2012-04-01,1389.2400013316762,3813620909.090909
2012-05-01,1386.4289855957031,3738085500.0
2012-06-01,1341.2727161754262,3950931363.6363635
2012-07-01,1323.4842936197917,3884878095.2380953
2012-08-01,1359.7761986142114,3481133809.5238094
2012-09-01,1403.4482581097147,3055817826.0869565
2012-10-01,1443.4194721422698,3672856842.105263
2012-11-01,1437.816662016369,3416777142.857143
2012-12-01,1394.5123872302827,3404252857.142857
2013-01-01,1422.2854919433594,3319409000.0
2013-02-01,1480.395240420387,3611833809.5238094
2013-03-01,1512.3115812602796,3645972631.5789475
2013-04-01,1550.8289855957032,3426355500.0
2013-05-01,1570.702264959162,3504454545.4545455
2013-06-01,1639.842723499645,3474875000.0
2013-07-01,1618.7725158691405,3747339500.0
2013-08-01,1668.6754427823153,3095764545.4545455
2013-09-01,1670.0936390269887,2945582272.7272725
2013-10-01,1687.1735046386718,3308720500.0
2013-11-01,1720.0265317170517,3332495652.173913
2013-12-01,1783.5410034179688,3181409500.0
2014-01-01,1807.7752336774554,3093277142.857143
2014-02-01,1822.3566603887648,3612948095.2380953
2014-03-01,1817.0347386410363,3669767894.736842
2014-04-01,1863.5233386811756,3423096666.6666665
2014-05-01,1864.2633347284227,3409324285.714286
2014-06-01,1889.7671421595983,3029696666.6666665
2014-07-01,1947.087611607143,3013494285.714286
2014-08-01,1973.0999866832387,3023849545.4545455
2014-09-01,1961.5319068545386,2768149523.8095236
2014-10-01,1993.2261904761904,3176476190.4761906
2014-11-01,1937.2743503736413,4074523478.2608695
2014-12-01,2044.5721050061677,3347378421.0526314
2015-01-01,2054.2663629705257,3670173636.3636365
2015-02-01,2028.1785095214843,3866502000.0
2015-03-01,2082.1957943564967,3619766315.7894735
2015-04-01,2079.9904396750712,3485265909.090909
2015-05-01,2094.862839471726,3431473333.3333335
2015-06-01,2111.9435180664063,3259386500.0
2015-07-01,2099.2836581143465,3327908181.818182
2015-08-01,2094.1436268199573,3541845000.0
2015-09-01,2039.8662051246279,4029847142.857143
2015-10-01,1944.4023844401042,3809017619.047619
2015-11-01,2024.8127163973722,3902040909.090909
2015-12-01,2080.61650390625,3797179500.0
2016-01-01,2054.0795621004972,3802239090.909091
2016-02-01,1918.5978875411183,4863672105.263158
2016-03-01,1904.4184936523438,4652478000.0
2016-04-01,2021.9540904651988,4210882727.2727275
2016-05-01,2075.5352318173364,3863094761.904762
2016-06-01,2065.5504789806546,3756361904.7619047
2016-07-01,2083.891368519176,3947850000.0
2016-08-01,2148.9019775390625,3476512500.0
2016-09-01,2177.482167119565,3287404782.6086955
2016-10-01,2157.690964471726,3667791428.571429
2016-11-01,2143.0209379650296,3472168095.2380953
2016-12-01,2164.9856887090773,4211684761.904762
2017-01-01,2246.6290457589284,3587835714.285714
2017-02-01,2275.1159790039064,3528821000.0
2017-03-01,2329.9105417351975,3645312631.5789475
2017-04-01,2366.822170091712,3550609130.4347825
2017-05-01,2359.309454666941,3440518947.368421
2017-06-01,2395.345880681818,3623611818.181818
2017-07-01,2433.98545143821,3685400454.5454545
2017-08-01,2454.102502441406,3167404500.0
2017-09-01,2456.2230702275815,3077604347.826087
2017-10-01,2492.8410400390626,3331206000.0
2017-11-01,2556.9972700639205,3231297727.2727275
2017-12-01,2593.605736142113,3496045714.285714
2018-01-01,2664.34052734375,3276585000.0
2018-02-01,2789.8038155691966,3681842380.952381
2018-03-01,2705.1552477384867,4207051052.631579
2018-04-01,2702.7738211495534,3657328095.2380953
2018-05-01,2653.6252092633927,3342604761.904762
2018-06-01,2701.4936190518465,3455082727.2727275
2018-07-01,2754.3528878348216,3709112380.952381
2018-08-01,2793.643357049851,3090395238.095238
2018-09-01,2857.8204292629075,3022742173.9130435
2018-10-01,2901.5005139802633,3317447894.736842
2018-11-01,2785.4647800611415,3996999130.4347825
2018-12-01,2723.231422061012,3839048571.428571
2019-01-01,2567.3073858963817,4429588421.052631
2019-02-01,2607.3899972098216,3850470000.0
2019-03-01,2754.8642064144738,3717830000.0
2019-04-01,2803.9837937127977,3769507619.047619
2019-05-01,2903.799979073661,3337636666.6666665
2019-06-01,2854.705910422585,3511397272.7272725
2019-07-01,2890.165979003906,3562531500.0
2019-08-01,2996.1136363636365,3209066818.181818
2019-09-01,2897.450450550426,3648600909.090909
2019-10-01,2982.156005859375,3708949000.0
2019-11-01,2977.675197435462,3379158260.869565
2019-12-01,3104.9044921875,3620531000.0
2020-01-01,3176.74951171875,3444073333.3333335
2020-02-01,3278.202857607887,3680380000.0
2020-03-01,3277.3141832853617,4444031052.631579
2020-04-01,2652.393632368608,7372062727.272727
2020-05-01,2761.9752255394346,5886102857.142858
2020-06-01,2919.6084838867187,5356759500.0
2020-07-01,3104.6609330610795,5975403636.363636
2020-08-01,3207.6190962357955,4405824090.909091
2020-09-01,3391.7100190662204,3926977142.857143
2020-10-01,3365.516671316964,4395751428.571428
2020-11-01,3418.6999955610795,4088135454.5454545
2020-12-01,3548.99248046875,5062359000.0
2021-01-01,3695.3100142045455,4380712727.272727
2021-02-01,3793.7484323601975,5585147368.421053
2021-03-01,3883.4321160567433,5214858947.368421
2021-04-01,3910.5082795516305,5320484782.608696
2021-05-01,4141.176199776785,3958290000.0
2021-06-01,4167.849536132812,4416093000.0
2021-07-01,4238.48954634233,4661099090.909091
2021-08-01,4363.712797619048,4012172380.952381
2021-09-01,4453.965931285511,3659125454.5454545
2021-10-01,4445.543317522322,4072802857.142857
2021-11-01,4460.707077752976,3821600000.0
2021-12-01,4667.386648995535,4203278095.2380953
2022-01-01,4674.772771661932,4215917272.7272725
2022-02-01,4573.815454101563,4778144500.0
2022-03-01,4435.980494449013,4877247894.736842
2022-04-01,4391.265264096467,5371576521.73913
2022-05-01,4391.29599609375,4518392000.0
2022-06-01,4040.3600027901784,5183828095.238095
2022-07-01,3898.9466843377977,5053176666.666667
2022-08-01,3911.7294921875,4084416000.0
2022-09-01,4158.563083814538,4010971739.130435
2022-10-01,3850.5204961867557,4487667619.047619
2022-11-01,3726.050955636161,4563036190.476191
2022-12-01,3917.488595145089,4412948095.238095
2023-01-01,3912.3809523809523,4059491904.7619047
2023-02-01,3960.656530761719,4038190500.0
2023-03-01,4079.6847245065787,4231172631.5789475
2023-04-01,3968.5591457201085,4917165217.391304
2023-05-01,4105.12744140625,3979302500.0
